Dyad,Player,Raza,Stage,Round,Object,Label,Kind,Correct
45981-38174,459819203408978,hound,2,18,B10.jpg,B,B,1
45981-38174,459819203408978,hound,2,18,A12.jpg,A,A,1
45981-38174,38174543864515,terrier,2,19,D6.jpg,D,D,1
45981-38174,38174543864515,terrier,2,19,D11.jpg,D,D,1
45981-38174,38174543864515,terrier,2,19,B3.jpg,B,B,1
45981-38174,38174543864515,terrier,2,19,A2.jpg,A,A,1
45981-38174,38174543864515,terrier,2,19,C8.jpg,C,C,1
45981-38174,459819203408978,hound,2,19,D6.jpg,D,D,1
45981-38174,459819203408978,hound,2,19,D11.jpg,D,D,1
45981-38174,459819203408978,hound,2,19,B3.jpg,B,B,1
45981-38174,459819203408978,hound,2,19,A2.jpg,A,A,1
45981-38174,459819203408978,hound,2,19,C8.jpg,C,C,1
45981-38174,459819203408978,hound,2,20,B7.jpg,B,B,1
45981-38174,459819203408978,hound,2,20,C12.jpg,C,C,1
45981-38174,459819203408978,hound,2,20,C5.jpg,C,C,1
45981-38174,459819203408978,hound,2,20,D5.jpg,D,D,1
45981-38174,459819203408978,hound,2,20,A12.jpg,A,A,1
45981-38174,38174543864515,terrier,2,20,B7.jpg,B,B,1
45981-38174,38174543864515,terrier,2,20,C12.jpg,C,C,1
45981-38174,38174543864515,terrier,2,20,C5.jpg,C,C,1
45981-38174,38174543864515,terrier,2,20,D5.jpg,D,D,1
45981-38174,38174543864515,terrier,2,20,A12.jpg,A,A,1
45981-38174,38174543864515,terrier,2,21,B7.jpg,B,B,1
45981-38174,38174543864515,terrier,2,21,D4.jpg,D,D,1
45981-38174,38174543864515,terrier,2,21,D6.jpg,D,D,1
45981-38174,38174543864515,terrier,2,21,C2.jpg,C,C,1
45981-38174,38174543864515,terrier,2,21,B4.jpg,B,B,1
45981-38174,459819203408978,hound,2,21,B7.jpg,B,B,1
45981-38174,459819203408978,hound,2,21,D4.jpg,D,D,1
45981-38174,459819203408978,hound,2,21,D6.jpg,D,D,1
45981-38174,459819203408978,hound,2,21,C2.jpg,C,C,1
45981-38174,459819203408978,hound,2,21,B4.jpg,B,B,1
45981-38174,38174543864515,terrier,2,22,B9.jpg,B,B,1
45981-38174,38174543864515,terrier,2,22,C2.jpg,C,C,1
45981-38174,38174543864515,terrier,2,22,B7.jpg,B,B,1
45981-38174,38174543864515,terrier,2,22,B1.jpg,B,B,1
45981-38174,38174543864515,terrier,2,22,C10.jpg,C,C,1
45981-38174,459819203408978,hound,2,22,B9.jpg,B,B,1
45981-38174,459819203408978,hound,2,22,C2.jpg,C,C,1
45981-38174,459819203408978,hound,2,22,B7.jpg,B,B,1
45981-38174,459819203408978,hound,2,22,B1.jpg,B,B,1
45981-38174,459819203408978,hound,2,22,C10.jpg,C,C,1
45981-38174,38174543864515,terrier,2,23,A3.jpg,A,A,1
45981-38174,38174543864515,terrier,2,23,B7.jpg,B,B,1
45981-38174,38174543864515,terrier,2,23,D4.jpg,D,D,1
45981-38174,38174543864515,terrier,2,23,A7.jpg,A,A,1
45981-38174,38174543864515,terrier,2,23,B9.jpg,B,B,1
45981-38174,459819203408978,hound,2,23,A3.jpg,A,A,1
45981-38174,459819203408978,hound,2,23,B7.jpg,B,B,1
45981-38174,459819203408978,hound,2,23,D4.jpg,D,D,1
45981-38174,459819203408978,hound,2,23,A7.jpg,A,A,1
45981-38174,459819203408978,hound,2,23,B9.jpg,B,B,1
45981-38174,38174543864515,terrier,2,24,B11.jpg,B,B,1
45981-38174,38174543864515,terrier,2,24,B10.jpg,B,B,1
45981-38174,38174543864515,terrier,2,24,D10.jpg,D,D,1
45981-38174,38174543864515,terrier,2,24,D2.jpg,D,D,1
45981-38174,38174543864515,terrier,2,24,C1.jpg,A,C,0
45981-38174,459819203408978,hound,2,24,B11.jpg,B,B,1
45981-38174,459819203408978,hound,2,24,B10.jpg,B,B,1
45981-38174,459819203408978,hound,2,24,D10.jpg,D,D,1
45981-38174,459819203408978,hound,2,24,D2.jpg,D,D,1
45981-38174,459819203408978,hound,2,24,C1.jpg,A,C,0
45981-38174,38174543864515,terrier,2,25,B2.jpg,B,B,1
45981-38174,38174543864515,terrier,2,25,A12.jpg,A,A,1
45981-38174,38174543864515,terrier,2,25,D4.jpg,D,D,1
45981-38174,38174543864515,terrier,2,25,B9.jpg,B,B,1
45981-38174,38174543864515,terrier,2,25,A9.jpg,C,A,0
45981-38174,459819203408978,hound,2,25,B2.jpg,B,B,1
45981-38174,459819203408978,hound,2,25,A12.jpg,A,A,1
45981-38174,459819203408978,hound,2,25,D4.jpg,D,D,1
45981-38174,459819203408978,hound,2,25,B9.jpg,D,B,0
45981-38174,459819203408978,hound,2,25,A9.jpg,A,A,1
13761-83580,137619579400459,terrier,1,1,A4.jpg,A,A,1
13761-83580,137619579400459,terrier,1,1,A12.jpg,C,A,0
13761-83580,137619579400459,terrier,1,1,A6.jpg,C,A,0
13761-83580,137619579400459,terrier,1,1,C7.jpg,A,C,0
13761-83580,137619579400459,terrier,1,1,C11.jpg,C,C,1
13761-83580,835804561913525,hound,1,1,D1.jpg,B,D,0
13761-83580,835804561913525,hound,1,1,B5.jpg,B,B,1
13761-83580,835804561913525,hound,1,1,D2.jpg,D,D,1
13761-83580,835804561913525,hound,1,1,B3.jpg,B,B,1
13761-83580,835804561913525,hound,1,1,D7.jpg,D,D,1
13761-83580,835804561913525,hound,1,2,B8.jpg,B,B,1
13761-83580,835804561913525,hound,1,2,B3.jpg,B,B,1
13761-83580,835804561913525,hound,1,2,D3.jpg,D,D,1
13761-83580,835804561913525,hound,1,2,D10.jpg,D,D,1
13761-83580,835804561913525,hound,1,2,B1.jpg,B,B,1
13761-83580,137619579400459,terrier,1,2,C3.jpg,C,C,1
13761-83580,137619579400459,terrier,1,2,A9.jpg,A,A,1
13761-83580,137619579400459,terrier,1,2,A6.jpg,A,A,1
13761-83580,137619579400459,terrier,1,2,A7.jpg,A,A,1
13761-83580,137619579400459,terrier,1,2,A8.jpg,C,A,0
13761-83580,137619579400459,terrier,1,3,C4.jpg,A,C,0
13761-83580,137619579400459,terrier,1,3,A10.jpg,C,A,0
13761-83580,137619579400459,terrier,1,3,A6.jpg,A,A,1
13761-83580,137619579400459,terrier,1,3,A2.jpg,C,A,0
13761-83580,137619579400459,terrier,1,3,C9.jpg,A,C,0
13761-83580,835804561913525,hound,1,3,D8.jpg,B,D,0
13761-83580,835804561913525,hound,1,3,D6.jpg,D,D,1
13761-83580,835804561913525,hound,1,3,B3.jpg,B,B,1
13761-83580,835804561913525,hound,1,3,B7.jpg,B,B,1
13761-83580,835804561913525,hound,1,3,D3.jpg,D,D,1
13761-83580,137619579400459,terrier,1,4,A3.jpg,A,A,1
13761-83580,137619579400459,terrier,1,4,A8.jpg,A,A,1
13761-83580,137619579400459,terrier,1,4,C6.jpg,C,C,1
13761-83580,137619579400459,terrier,1,4,C1.jpg,A,C,0
13761-83580,137619579400459,terrier,1,4,C4.jpg,C,C,1
13761-83580,835804561913525,hound,1,4,B11.jpg,D,B,0
13761-83580,835804561913525,hound,1,4,B3.jpg,B,B,1
13761-83580,835804561913525,hound,1,4,B2.jpg,B,B,1
13761-83580,835804561913525,hound,1,4,B5.jpg,B,B,1
13761-83580,835804561913525,hound,1,4,D3.jpg,D,D,1
13761-83580,137619579400459,terrier,1,5,C10.jpg,A,C,0
13761-83580,137619579400459,terrier,1,5,A8.jpg,A,A,1
13761-83580,137619579400459,terrier,1,5,C8.jpg,A,C,0
13761-83580,137619579400459,terrier,1,5,C6.jpg,C,C,1
13761-83580,137619579400459,terrier,1,5,C2.jpg,C,C,1
13761-83580,835804561913525,hound,1,5,B2.jpg,B,B,1
13761-83580,835804561913525,hound,1,5,B1.jpg,D,B,0
13761-83580,835804561913525,hound,1,5,B3.jpg,B,B,1
13761-83580,835804561913525,hound,1,5,D2.jpg,D,D,1
13761-83580,835804561913525,hound,1,5,D5.jpg,D,D,1
13761-83580,137619579400459,terrier,1,6,A3.jpg,A,A,1
13761-83580,137619579400459,terrier,1,6,C1.jpg,A,C,0
13761-83580,137619579400459,terrier,1,6,A6.jpg,A,A,1
13761-83580,137619579400459,terrier,1,6,C6.jpg,C,C,1
13761-83580,137619579400459,terrier,1,6,C3.jpg,C,C,1
13761-83580,835804561913525,hound,1,6,D8.jpg,D,D,1
13761-83580,835804561913525,hound,1,6,D6.jpg,D,D,1
13761-83580,835804561913525,hound,1,6,B2.jpg,B,B,1
13761-83580,835804561913525,hound,1,6,D10.jpg,D,D,1
13761-83580,835804561913525,hound,1,6,B3.jpg,B,B,1
13761-83580,137619579400459,terrier,1,7,A4.jpg,A,A,1
13761-83580,137619579400459,terrier,1,7,A6.jpg,A,A,1
13761-83580,137619579400459,terrier,1,7,A9.jpg,A,A,1
13761-83580,137619579400459,terrier,1,7,A11.jpg,A,A,1
13761-83580,137619579400459,terrier,1,7,C7.jpg,A,C,0
13761-83580,835804561913525,hound,1,7,D10.jpg,D,D,1
13761-83580,835804561913525,hound,1,7,B1.jpg,B,B,1
13761-83580,835804561913525,hound,1,7,D5.jpg,D,D,1
13761-83580,835804561913525,hound,1,7,D11.jpg,D,D,1
13761-83580,835804561913525,hound,1,7,D9.jpg,D,D,1
13761-83580,137619579400459,terrier,1,8,C9.jpg,A,C,0
13761-83580,137619579400459,terrier,1,8,C6.jpg,C,C,1
13761-83580,137619579400459,terrier,1,8,C2.jpg,A,C,0
13761-83580,137619579400459,terrier,1,8,A11.jpg,A,A,1
13761-83580,137619579400459,terrier,1,8,A9.jpg,A,A,1
13761-83580,835804561913525,hound,1,8,D12.jpg,B,D,0
13761-83580,835804561913525,hound,1,8,D7.jpg,D,D,1
13761-83580,835804561913525,hound,1,8,D6.jpg,D,D,1
13761-83580,835804561913525,hound,1,8,B5.jpg,B,B,1
13761-83580,835804561913525,hound,1,8,D4.jpg,D,D,1
13761-83580,835804561913525,hound,1,9,D9.jpg,D,D,1
13761-83580,835804561913525,hound,1,9,D8.jpg,B,D,0
13761-83580,835804561913525,hound,1,9,D1.jpg,B,D,0
13761-83580,835804561913525,hound,1,9,D10.jpg,D,D,1
13761-83580,835804561913525,hound,1,9,B9.jpg,B,B,1
13761-83580,137619579400459,terrier,1,9,A1.jpg,A,A,1
13761-83580,137619579400459,terrier,1,9,C3.jpg,C,C,1
13761-83580,137619579400459,terrier,1,9,A2.jpg,A,A,1
13761-83580,137619579400459,terrier,1,9,A10.jpg,A,A,1
13761-83580,137619579400459,terrier,1,9,C4.jpg,C,C,1
13761-83580,835804561913525,hound,1,10,D10.jpg,D,D,1
13761-83580,835804561913525,hound,1,10,D1.jpg,D,D,1
13761-83580,835804561913525,hound,1,10,D7.jpg,D,D,1
13761-83580,835804561913525,hound,1,10,D9.jpg,B,D,0
13761-83580,835804561913525,hound,1,10,B9.jpg,B,B,1
13761-83580,137619579400459,terrier,1,10,A4.jpg,A,A,1
13761-83580,137619579400459,terrier,1,10,C11.jpg,C,C,1
13761-83580,137619579400459,terrier,1,10,C5.jpg,C,C,1
13761-83580,137619579400459,terrier,1,10,A10.jpg,A,A,1
13761-83580,137619579400459,terrier,1,10,A7.jpg,A,A,1
13761-83580,835804561913525,hound,1,11,B4.jpg,B,B,1
13761-83580,835804561913525,hound,1,11,B9.jpg,D,B,0
13761-83580,835804561913525,hound,1,11,D8.jpg,D,D,1
13761-83580,835804561913525,hound,1,11,B1.jpg,B,B,1
13761-83580,835804561913525,hound,1,11,B3.jpg,B,B,1
13761-83580,137619579400459,terrier,1,11,C3.jpg,C,C,1
13761-83580,137619579400459,terrier,1,11,C12.jpg,C,C,1
13761-83580,137619579400459,terrier,1,11,A11.jpg,A,A,1
13761-83580,137619579400459,terrier,1,11,C2.jpg,C,C,1
13761-83580,137619579400459,terrier,1,11,A8.jpg,A,A,1
13761-83580,137619579400459,terrier,1,12,C12.jpg,C,C,1
13761-83580,137619579400459,terrier,1,12,A2.jpg,A,A,1
13761-83580,137619579400459,terrier,1,12,A4.jpg,A,A,1
13761-83580,137619579400459,terrier,1,12,A11.jpg,A,A,1
13761-83580,137619579400459,terrier,1,12,C8.jpg,C,C,1
13761-83580,835804561913525,hound,1,12,B5.jpg,B,B,1
13761-83580,835804561913525,hound,1,12,B7.jpg,B,B,1
13761-83580,835804561913525,hound,1,12,D1.jpg,D,D,1
13761-83580,835804561913525,hound,1,12,B4.jpg,B,B,1
13761-83580,835804561913525,hound,1,12,B10.jpg,B,B,1
13761-83580,137619579400459,terrier,1,13,A3.jpg,A,A,1
13761-83580,137619579400459,terrier,1,13,C11.jpg,C,C,1
13761-83580,137619579400459,terrier,1,13,A6.jpg,A,A,1
13761-83580,137619579400459,terrier,1,13,C1.jpg,A,C,0
13761-83580,137619579400459,terrier,1,13,A8.jpg,A,A,1
13761-83580,835804561913525,hound,1,13,D1.jpg,D,D,1
13761-83580,835804561913525,hound,1,13,D9.jpg,D,D,1
13761-83580,835804561913525,hound,1,13,B5.jpg,B,B,1
13761-83580,835804561913525,hound,1,13,B7.jpg,B,B,1
13761-83580,835804561913525,hound,1,13,D7.jpg,D,D,1
13761-83580,137619579400459,terrier,1,14,A6.jpg,A,A,1
13761-83580,137619579400459,terrier,1,14,C2.jpg,C,C,1
13761-83580,137619579400459,terrier,1,14,A9.jpg,A,A,1
13761-83580,137619579400459,terrier,1,14,A12.jpg,A,A,1
13761-83580,137619579400459,terrier,1,14,C7.jpg,C,C,1
13761-83580,835804561913525,hound,1,14,B2.jpg,B,B,1
13761-83580,835804561913525,hound,1,14,D4.jpg,D,D,1
13761-83580,835804561913525,hound,1,14,B3.jpg,B,B,1
13761-83580,835804561913525,hound,1,14,B12.jpg,B,B,1
13761-83580,835804561913525,hound,1,14,B8.jpg,D,B,0
13761-83580,137619579400459,terrier,1,15,C11.jpg,C,C,1
13761-83580,137619579400459,terrier,1,15,A8.jpg,A,A,1
13761-83580,137619579400459,terrier,1,15,A3.jpg,A,A,1
13761-83580,137619579400459,terrier,1,15,A7.jpg,A,A,1
13761-83580,137619579400459,terrier,1,15,C2.jpg,C,C,1
13761-83580,835804561913525,hound,1,15,D9.jpg,B,D,0
13761-83580,835804561913525,hound,1,15,B4.jpg,B,B,1
13761-83580,835804561913525,hound,1,15,B7.jpg,D,B,0
13761-83580,835804561913525,hound,1,15,B11.jpg,B,B,1
13761-83580,835804561913525,hound,1,15,B12.jpg,B,B,1
13761-83580,137619579400459,terrier,1,16,C5.jpg,C,C,1
13761-83580,137619579400459,terrier,1,16,A2.jpg,A,A,1
13761-83580,137619579400459,terrier,1,16,A7.jpg,A,A,1
13761-83580,137619579400459,terrier,1,16,A6.jpg,A,A,1
13761-83580,137619579400459,terrier,1,16,A8.jpg,A,A,1
13761-83580,835804561913525,hound,1,16,B7.jpg,B,B,1
13761-83580,835804561913525,hound,1,16,B8.jpg,D,B,0
13761-83580,835804561913525,hound,1,16,D8.jpg,D,D,1
13761-83580,835804561913525,hound,1,16,D1.jpg,D,D,1
13761-83580,835804561913525,hound,1,16,B3.jpg,B,B,1
13761-83580,137619579400459,terrier,1,17,A4.jpg,A,A,1
13761-83580,137619579400459,terrier,1,17,C9.jpg,C,C,1
13761-83580,137619579400459,terrier,1,17,A6.jpg,A,A,1
13761-83580,137619579400459,terrier,1,17,A3.jpg,A,A,1
13761-83580,137619579400459,terrier,1,17,A7.jpg,A,A,1
13761-83580,835804561913525,hound,1,17,D11.jpg,D,D,1
13761-83580,835804561913525,hound,1,17,D10.jpg,D,D,1
13761-83580,835804561913525,hound,1,17,B5.jpg,B,B,1
13761-83580,835804561913525,hound,1,17,B12.jpg,B,B,1
13761-83580,835804561913525,hound,1,17,D9.jpg,D,D,1
13761-83580,137619579400459,terrier,1,18,C7.jpg,C,C,1
13761-83580,137619579400459,terrier,1,18,C3.jpg,C,C,1
13761-83580,137619579400459,terrier,1,18,C8.jpg,C,C,1
13761-83580,137619579400459,terrier,1,18,C5.jpg,C,C,1
13761-83580,137619579400459,terrier,1,18,A1.jpg,A,A,1
13761-83580,835804561913525,hound,1,18,B4.jpg,B,B,1
13761-83580,835804561913525,hound,1,18,D10.jpg,D,D,1
13761-83580,835804561913525,hound,1,18,B3.jpg,B,B,1
13761-83580,835804561913525,hound,1,18,D5.jpg,D,D,1
13761-83580,835804561913525,hound,1,18,B11.jpg,B,B,1
13761-83580,137619579400459,terrier,1,19,A7.jpg,A,A,1
13761-83580,137619579400459,terrier,1,19,C9.jpg,C,C,1
13761-83580,137619579400459,terrier,1,19,C4.jpg,C,C,1
13761-83580,137619579400459,terrier,1,19,C11.jpg,C,C,1
13761-83580,137619579400459,terrier,1,19,A12.jpg,A,A,1
13761-83580,835804561913525,hound,1,19,D1.jpg,D,D,1
13761-83580,835804561913525,hound,1,19,D10.jpg,D,D,1
13761-83580,835804561913525,hound,1,19,B4.jpg,B,B,1
13761-83580,835804561913525,hound,1,19,B2.jpg,B,B,1
13761-83580,835804561913525,hound,1,19,D4.jpg,D,D,1
13761-83580,137619579400459,terrier,1,20,A12.jpg,A,A,1
13761-83580,137619579400459,terrier,1,20,A8.jpg,A,A,1
13761-83580,137619579400459,terrier,1,20,A2.jpg,A,A,1
13761-83580,137619579400459,terrier,1,20,A7.jpg,A,A,1
13761-83580,137619579400459,terrier,1,20,C10.jpg,C,C,1
13761-83580,835804561913525,hound,1,20,D1.jpg,D,D,1
13761-83580,835804561913525,hound,1,20,D7.jpg,D,D,1
13761-83580,835804561913525,hound,1,20,D4.jpg,D,D,1
13761-83580,835804561913525,hound,1,20,D5.jpg,D,D,1
13761-83580,835804561913525,hound,1,20,B2.jpg,B,B,1
13761-83580,137619579400459,terrier,1,21,C10.jpg,C,C,1
13761-83580,137619579400459,terrier,1,21,A4.jpg,A,A,1
13761-83580,137619579400459,terrier,1,21,A5.jpg,A,A,1
13761-83580,137619579400459,terrier,1,21,A11.jpg,A,A,1
13761-83580,137619579400459,terrier,1,21,C5.jpg,C,C,1
13761-83580,835804561913525,hound,1,21,D7.jpg,D,D,1
13761-83580,835804561913525,hound,1,21,B10.jpg,B,B,1
13761-83580,835804561913525,hound,1,21,D2.jpg,D,D,1
13761-83580,835804561913525,hound,1,21,B4.jpg,B,B,1
13761-83580,835804561913525,hound,1,21,D4.jpg,D,D,1
13761-83580,137619579400459,terrier,1,22,C12.jpg,C,C,1
13761-83580,137619579400459,terrier,1,22,C11.jpg,C,C,1
13761-83580,137619579400459,terrier,1,22,A5.jpg,A,A,1
13761-83580,137619579400459,terrier,1,22,C8.jpg,C,C,1
13761-83580,137619579400459,terrier,1,22,A6.jpg,A,A,1
13761-83580,835804561913525,hound,1,22,B2.jpg,B,B,1
13761-83580,835804561913525,hound,1,22,B5.jpg,B,B,1
13761-83580,835804561913525,hound,1,22,D8.jpg,D,D,1
13761-83580,835804561913525,hound,1,22,B11.jpg,B,B,1
13761-83580,835804561913525,hound,1,22,D4.jpg,D,D,1
13761-83580,137619579400459,terrier,1,23,A2.jpg,A,A,1
13761-83580,137619579400459,terrier,1,23,C2.jpg,C,C,1
13761-83580,137619579400459,terrier,1,23,A8.jpg,A,A,1
13761-83580,137619579400459,terrier,1,23,C6.jpg,C,C,1
13761-83580,137619579400459,terrier,1,23,A11.jpg,A,A,1
13761-83580,835804561913525,hound,1,23,D1.jpg,D,D,1
13761-83580,835804561913525,hound,1,23,B6.jpg,B,B,1
13761-83580,835804561913525,hound,1,23,B10.jpg,B,B,1
13761-83580,835804561913525,hound,1,23,B2.jpg,B,B,1
13761-83580,835804561913525,hound,1,23,B5.jpg,D,B,0
13761-83580,137619579400459,terrier,1,24,A3.jpg,A,A,1
13761-83580,137619579400459,terrier,1,24,A11.jpg,A,A,1
13761-83580,137619579400459,terrier,1,24,C4.jpg,C,C,1
13761-83580,137619579400459,terrier,1,24,A6.jpg,A,A,1
13761-83580,137619579400459,terrier,1,24,C6.jpg,C,C,1
13761-83580,835804561913525,hound,1,24,D4.jpg,D,D,1
13761-83580,835804561913525,hound,1,24,D3.jpg,D,D,1
13761-83580,835804561913525,hound,1,24,D10.jpg,D,D,1
13761-83580,835804561913525,hound,1,24,B1.jpg,B,B,1
13761-83580,835804561913525,hound,1,24,D5.jpg,D,D,1
13761-83580,137619579400459,terrier,1,25,A9.jpg,A,A,1
13761-83580,137619579400459,terrier,1,25,C5.jpg,C,C,1
13761-83580,137619579400459,terrier,1,25,A11.jpg,A,A,1
13761-83580,137619579400459,terrier,1,25,C3.jpg,C,C,1
13761-83580,137619579400459,terrier,1,25,C2.jpg,C,C,1
13761-83580,835804561913525,hound,1,25,D10.jpg,D,D,1
13761-83580,835804561913525,hound,1,25,D5.jpg,D,D,1
13761-83580,835804561913525,hound,1,25,D3.jpg,D,D,1
13761-83580,835804561913525,hound,1,25,B3.jpg,B,B,1
13761-83580,835804561913525,hound,1,25,B1.jpg,B,B,1
13761-83580,137619579400459,terrier,2,1,A5.jpg,A,A,1
13761-83580,137619579400459,terrier,2,1,D12.jpg,D,D,1
13761-83580,137619579400459,terrier,2,1,A6.jpg,A,A,1
13761-83580,137619579400459,terrier,2,1,A12.jpg,A,A,1
13761-83580,137619579400459,terrier,2,1,A2.jpg,A,A,1
13761-83580,835804561913525,hound,2,1,A5.jpg,A,A,1
13761-83580,835804561913525,hound,2,1,D12.jpg,D,D,1
13761-83580,835804561913525,hound,2,1,A6.jpg,A,A,1
13761-83580,835804561913525,hound,2,1,A12.jpg,C,A,0
13761-83580,835804561913525,hound,2,1,A2.jpg,C,A,0
13761-83580,835804561913525,hound,2,2,A12.jpg,A,A,1
13761-83580,835804561913525,hound,2,2,B7.jpg,B,B,1
13761-83580,835804561913525,hound,2,2,B4.jpg,B,B,1
13761-83580,835804561913525,hound,2,2,C4.jpg,A,C,0
13761-83580,835804561913525,hound,2,2,C12.jpg,C,C,1
13761-83580,137619579400459,terrier,2,2,A12.jpg,A,A,1
13761-83580,137619579400459,terrier,2,2,B7.jpg,B,B,1
13761-83580,137619579400459,terrier,2,2,B4.jpg,B,B,1
13761-83580,137619579400459,terrier,2,2,C4.jpg,C,C,1
13761-83580,137619579400459,terrier,2,2,C12.jpg,C,C,1
13761-83580,835804561913525,hound,2,3,B11.jpg,B,B,1
13761-83580,835804561913525,hound,2,3,D11.jpg,D,D,1
13761-83580,835804561913525,hound,2,3,D2.jpg,D,D,1
13761-83580,835804561913525,hound,2,3,B10.jpg,B,B,1
13761-83580,835804561913525,hound,2,3,D4.jpg,D,D,1
13761-83580,137619579400459,terrier,2,3,B11.jpg,D,B,0
13761-83580,137619579400459,terrier,2,3,D11.jpg,B,D,0
13761-83580,137619579400459,terrier,2,3,D2.jpg,B,D,0
13761-83580,137619579400459,terrier,2,3,B10.jpg,D,B,0
13761-83580,137619579400459,terrier,2,3,D4.jpg,B,D,0
13761-83580,835804561913525,hound,2,4,B1.jpg,B,B,1
13761-83580,835804561913525,hound,2,4,C11.jpg,C,C,1
13761-83580,835804561913525,hound,2,4,B3.jpg,B,B,1
13761-83580,835804561913525,hound,2,4,D2.jpg,D,D,1
13761-83580,835804561913525,hound,2,4,C2.jpg,C,C,1
13761-83580,137619579400459,terrier,2,4,B1.jpg,B,B,1
13761-83580,137619579400459,terrier,2,4,C11.jpg,C,C,1
13761-83580,137619579400459,terrier,2,4,B3.jpg,B,B,1
13761-83580,137619579400459,terrier,2,4,D2.jpg,D,D,1
13761-83580,137619579400459,terrier,2,4,C2.jpg,C,C,1
13761-83580,835804561913525,hound,2,5,C9.jpg,C,C,1
13761-83580,835804561913525,hound,2,5,B7.jpg,B,B,1
13761-83580,835804561913525,hound,2,5,D2.jpg,D,D,1
13761-83580,835804561913525,hound,2,5,B10.jpg,B,B,1
13761-83580,835804561913525,hound,2,5,D9.jpg,D,D,1
13761-83580,137619579400459,terrier,2,5,C9.jpg,C,C,1
13761-83580,137619579400459,terrier,2,5,B7.jpg,B,B,1
13761-83580,137619579400459,terrier,2,5,D2.jpg,D,D,1
13761-83580,137619579400459,terrier,2,5,B10.jpg,B,B,1
13761-83580,137619579400459,terrier,2,5,D9.jpg,D,D,1
13761-83580,137619579400459,terrier,2,6,B3.jpg,B,B,1
13761-83580,137619579400459,terrier,2,6,C2.jpg,C,C,1
13761-83580,137619579400459,terrier,2,6,A3.jpg,A,A,1
13761-83580,137619579400459,terrier,2,6,C11.jpg,C,C,1
13761-83580,137619579400459,terrier,2,6,D6.jpg,D,D,1
13761-83580,835804561913525,hound,2,6,B3.jpg,B,B,1
13761-83580,835804561913525,hound,2,6,C2.jpg,C,C,1
13761-83580,835804561913525,hound,2,6,A3.jpg,C,A,0
13761-83580,835804561913525,hound,2,6,C11.jpg,C,C,1
13761-83580,835804561913525,hound,2,6,D6.jpg,D,D,1
13761-83580,137619579400459,terrier,2,7,A10.jpg,A,A,1
13761-83580,137619579400459,terrier,2,7,B7.jpg,B,B,1
13761-83580,137619579400459,terrier,2,7,C8.jpg,C,C,1
13761-83580,137619579400459,terrier,2,7,D2.jpg,D,D,1
13761-83580,137619579400459,terrier,2,7,A9.jpg,C,A,0
13761-83580,835804561913525,hound,2,7,A10.jpg,C,A,0
13761-83580,835804561913525,hound,2,7,B7.jpg,B,B,1
13761-83580,835804561913525,hound,2,7,C8.jpg,A,C,0
13761-83580,835804561913525,hound,2,7,D2.jpg,D,D,1
13761-83580,835804561913525,hound,2,7,A9.jpg,A,A,1
13761-83580,835804561913525,hound,2,8,C12.jpg,C,C,1
13761-83580,835804561913525,hound,2,8,C2.jpg,C,C,1
13761-83580,835804561913525,hound,2,8,B2.jpg,B,B,1
13761-83580,835804561913525,hound,2,8,C5.jpg,C,C,1
13761-83580,835804561913525,hound,2,8,D2.jpg,D,D,1
13761-83580,137619579400459,terrier,2,8,C12.jpg,C,C,1
13761-83580,137619579400459,terrier,2,8,C2.jpg,C,C,1
13761-83580,137619579400459,terrier,2,8,B2.jpg,B,B,1
13761-83580,137619579400459,terrier,2,8,C5.jpg,C,C,1
13761-83580,137619579400459,terrier,2,8,D2.jpg,D,D,1
13761-83580,835804561913525,hound,2,9,B5.jpg,B,B,1
13761-83580,835804561913525,hound,2,9,D7.jpg,D,D,1
13761-83580,835804561913525,hound,2,9,D4.jpg,D,D,1
13761-83580,835804561913525,hound,2,9,B4.jpg,B,B,1
13761-83580,835804561913525,hound,2,9,D2.jpg,D,D,1
13761-83580,137619579400459,terrier,2,9,B5.jpg,B,B,1
13761-83580,137619579400459,terrier,2,9,D7.jpg,D,D,1
13761-83580,137619579400459,terrier,2,9,D4.jpg,D,D,1
13761-83580,137619579400459,terrier,2,9,B4.jpg,B,B,1
13761-83580,137619579400459,terrier,2,9,D2.jpg,D,D,1
13761-83580,835804561913525,hound,2,10,D9.jpg,D,D,1
13761-83580,835804561913525,hound,2,10,D8.jpg,D,D,1
13761-83580,835804561913525,hound,2,10,D2.jpg,D,D,1
13761-83580,835804561913525,hound,2,10,B10.jpg,B,B,1
13761-83580,835804561913525,hound,2,10,A6.jpg,A,A,1
13761-83580,137619579400459,terrier,2,10,D9.jpg,D,D,1
13761-83580,137619579400459,terrier,2,10,D8.jpg,D,D,1
13761-83580,137619579400459,terrier,2,10,D2.jpg,D,D,1
13761-83580,137619579400459,terrier,2,10,B10.jpg,B,B,1
13761-83580,137619579400459,terrier,2,10,A6.jpg,A,A,1
13761-83580,835804561913525,hound,2,11,A10.jpg,A,A,1
13761-83580,835804561913525,hound,2,11,B11.jpg,B,B,1
13761-83580,835804561913525,hound,2,11,D4.jpg,D,D,1
13761-83580,835804561913525,hound,2,11,A3.jpg,A,A,1
13761-83580,835804561913525,hound,2,11,D10.jpg,D,D,1
13761-83580,137619579400459,terrier,2,11,A10.jpg,A,A,1
