treatment,stage,dyad,player,expert_in,novice_in,round,object,position,kind,classif,accuracy,expert_dog,queried,answer_correct,answered,yes/no
solo,Training rounds,57166-57166,571663380480362,terrier,hound,4,C2.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,4,C4.jpg,frame3,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,4,A7.jpg,frame4,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,4,A3.jpg,frame5,A,C,0,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,5,C9.jpg,frame1,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,5,C11.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,5,A7.jpg,frame3,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,5,C2.jpg,frame4,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,5,A2.jpg,frame5,A,C,0,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,6,A4.jpg,frame1,A,C,0,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,6,A1.jpg,frame2,A,C,0,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,6,A6.jpg,frame3,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,6,C11.jpg,frame4,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,6,C9.jpg,frame5,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,7,A1.jpg,frame1,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,7,C11.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,7,A6.jpg,frame3,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,7,A5.jpg,frame4,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,7,C4.jpg,frame5,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,8,A11.jpg,frame1,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,8,C2.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,8,A2.jpg,frame3,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,8,C6.jpg,frame4,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,8,A6.jpg,frame5,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,9,A4.jpg,frame1,A,C,0,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,9,A11.jpg,frame2,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,9,C9.jpg,frame3,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,9,A6.jpg,frame4,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,9,A12.jpg,frame5,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,10,A1.jpg,frame1,A,C,0,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,10,A3.jpg,frame2,A,C,0,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,10,A7.jpg,frame3,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,10,C7.jpg,frame4,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,10,C5.jpg,frame5,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,11,C1.jpg,frame1,C,A,0,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,11,C3.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,11,A5.jpg,frame3,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,11,A6.jpg,frame4,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,11,A7.jpg,frame5,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,12,A5.jpg,frame1,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,12,A4.jpg,frame2,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,12,C8.jpg,frame3,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,12,C9.jpg,frame4,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,12,A2.jpg,frame5,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,13,A4.jpg,frame1,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,13,C10.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,13,A6.jpg,frame3,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,13,C7.jpg,frame4,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,13,C2.jpg,frame5,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,14,A3.jpg,frame1,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,14,A4.jpg,frame2,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,14,C2.jpg,frame3,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,14,C1.jpg,frame4,C,A,0,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,14,A6.jpg,frame5,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,15,A8.jpg,frame1,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,15,C6.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,15,A12.jpg,frame3,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,15,C8.jpg,frame4,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,15,C11.jpg,frame5,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,16,A1.jpg,frame1,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,16,C3.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,16,A12.jpg,frame3,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,16,C6.jpg,frame4,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,16,A6.jpg,frame5,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,17,A11.jpg,frame1,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,17,C9.jpg,frame2,C,A,0,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,17,A8.jpg,frame3,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,17,C6.jpg,frame4,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,17,C11.jpg,frame5,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,18,C4.jpg,frame1,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,18,C8.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,18,C6.jpg,frame3,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,18,C11.jpg,frame4,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,18,A2.jpg,frame5,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,19,A5.jpg,frame1,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,19,C9.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,19,C6.jpg,frame3,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,19,A8.jpg,frame4,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,19,C8.jpg,frame5,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,20,A7.jpg,frame1,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,20,C6.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,20,C12.jpg,frame3,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,20,A5.jpg,frame4,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,20,C7.jpg,frame5,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,21,A5.jpg,frame1,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,21,C3.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,21,A6.jpg,frame3,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,21,A2.jpg,frame4,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,21,A3.jpg,frame5,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,22,A4.jpg,frame1,A,C,0,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,22,C6.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,22,A5.jpg,frame3,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,22,C10.jpg,frame4,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,22,C7.jpg,frame5,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,23,A1.jpg,frame1,A,C,0,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,23,C10.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,23,A8.jpg,frame3,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,23,C7.jpg,frame4,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,23,A3.jpg,frame5,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,24,C9.jpg,frame1,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,24,C4.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,24,A11.jpg,frame3,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,24,C1.jpg,frame4,C,A,0,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,24,A12.jpg,frame5,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,25,A11.jpg,frame1,A,A,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,25,C5.jpg,frame2,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,25,C9.jpg,frame3,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,25,C11.jpg,frame4,C,C,1,True,,,,
solo,Training rounds,57166-57166,571663380480362,terrier,hound,25,A9.jpg,frame5,A,A,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,1,C7.jpg,frame1,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,1,A4.jpg,frame2,A,A,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,1,A11.jpg,frame3,A,B,0,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,1,D9.jpg,frame4,D,D,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,1,B9.jpg,frame5,B,D,0,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,2,C3.jpg,frame1,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,2,C2.jpg,frame2,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,2,C6.jpg,frame3,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,2,A4.jpg,frame4,A,A,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,2,D3.jpg,frame5,D,D,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,3,D11.jpg,frame1,D,D,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,3,C12.jpg,frame2,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,3,C7.jpg,frame3,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,3,A4.jpg,frame4,A,A,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,3,C8.jpg,frame5,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,4,C3.jpg,frame1,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,4,A12.jpg,frame2,A,A,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,4,A4.jpg,frame3,A,A,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,4,A7.jpg,frame4,A,A,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,4,A3.jpg,frame5,A,A,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,5,C12.jpg,frame1,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,5,D2.jpg,frame2,D,D,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,5,C11.jpg,frame3,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,5,C10.jpg,frame4,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,5,A9.jpg,frame5,A,A,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,6,C8.jpg,frame1,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,6,C2.jpg,frame2,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,6,B9.jpg,frame3,B,D,0,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,6,C7.jpg,frame4,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,6,C5.jpg,frame5,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,7,D1.jpg,frame1,D,D,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,7,A2.jpg,frame2,A,A,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,7,C5.jpg,frame3,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,7,C11.jpg,frame4,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,7,B11.jpg,frame5,B,D,0,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,8,D8.jpg,frame1,D,B,0,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,8,A10.jpg,frame2,A,A,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,8,B7.jpg,frame3,B,B,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,8,D7.jpg,frame4,D,D,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,8,D10.jpg,frame5,D,D,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,9,C1.jpg,frame1,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,9,B10.jpg,frame2,B,D,0,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,9,D8.jpg,frame3,D,D,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,9,C6.jpg,frame4,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,9,C11.jpg,frame5,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,10,D3.jpg,frame1,D,B,0,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,10,C6.jpg,frame2,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,10,C10.jpg,frame3,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,10,C9.jpg,frame4,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,10,B1.jpg,frame5,B,B,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,11,B7.jpg,frame1,B,D,0,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,11,C7.jpg,frame2,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,11,C12.jpg,frame3,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,11,A10.jpg,frame4,A,A,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,11,B2.jpg,frame5,B,B,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,12,D12.jpg,frame1,D,D,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,12,C11.jpg,frame2,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,12,A6.jpg,frame3,A,A,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,12,C12.jpg,frame4,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,12,A8.jpg,frame5,A,A,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,13,A2.jpg,frame1,A,A,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,13,B5.jpg,frame2,B,D,0,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,13,A8.jpg,frame3,A,A,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,13,B11.jpg,frame4,B,B,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,13,B8.jpg,frame5,B,D,0,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,14,D6.jpg,frame1,D,D,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,14,B2.jpg,frame2,B,B,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,14,B11.jpg,frame3,B,B,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,14,A8.jpg,frame4,A,A,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,14,B4.jpg,frame5,B,B,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,15,B12.jpg,frame1,B,B,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,15,B9.jpg,frame2,B,B,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,15,B11.jpg,frame3,B,B,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,15,B2.jpg,frame4,B,B,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,15,C9.jpg,frame5,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,16,B2.jpg,frame1,B,B,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,16,D10.jpg,frame2,D,D,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,16,A7.jpg,frame3,A,A,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,16,A8.jpg,frame4,A,A,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,16,D5.jpg,frame5,D,D,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,17,D8.jpg,frame1,D,B,0,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,17,B1.jpg,frame2,B,D,0,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,17,C8.jpg,frame3,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,17,A3.jpg,frame4,A,C,0,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,17,D11.jpg,frame5,D,B,0,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,18,B12.jpg,frame1,B,B,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,18,C3.jpg,frame2,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,18,C5.jpg,frame3,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,18,C6.jpg,frame4,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,18,A8.jpg,frame5,A,A,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,19,B8.jpg,frame1,B,B,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,19,B10.jpg,frame2,B,B,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,19,A1.jpg,frame3,A,A,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,19,A3.jpg,frame4,A,A,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,19,C6.jpg,frame5,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,20,D12.jpg,frame1,D,D,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,20,D1.jpg,frame2,D,D,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,20,D9.jpg,frame3,D,B,0,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,20,D3.jpg,frame4,D,D,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,20,D8.jpg,frame5,D,B,0,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,21,D9.jpg,frame1,D,B,0,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,21,C3.jpg,frame2,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,21,C1.jpg,frame3,C,A,0,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,21,D7.jpg,frame4,D,D,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,21,C4.jpg,frame5,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,22,A1.jpg,frame1,A,A,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,22,B9.jpg,frame2,B,B,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,22,C8.jpg,frame3,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,22,D6.jpg,frame4,D,D,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,22,D5.jpg,frame5,D,D,1,False,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,23,C9.jpg,frame1,C,C,1,True,,,,
solo,Game rounds,57166-57166,571663380480362,terrier,hound,23,B7.jpg,frame2,B,B,1,False,,,,
