Dyad,Player,Raza,Stage,Round,Object,Label,Kind,Correct
57166-57166,571663380480362,terrier,6,11,C12.jpg,C,C,1
57166-57166,571663380480362,terrier,6,11,A10.jpg,A,A,1
57166-57166,571663380480362,terrier,6,11,B2.jpg,B,B,1
57166-57166,571663380480362,terrier,6,12,D12.jpg,D,D,1
57166-57166,571663380480362,terrier,6,12,C11.jpg,C,C,1
57166-57166,571663380480362,terrier,6,12,A6.jpg,A,A,1
57166-57166,571663380480362,terrier,6,12,C12.jpg,C,C,1
57166-57166,571663380480362,terrier,6,12,A8.jpg,A,A,1
57166-57166,571663380480362,terrier,6,13,A2.jpg,A,A,1
57166-57166,571663380480362,terrier,6,13,B5.jpg,D,B,0
57166-57166,571663380480362,terrier,6,13,A8.jpg,A,A,1
57166-57166,571663380480362,terrier,6,13,B11.jpg,B,B,1
57166-57166,571663380480362,terrier,6,13,B8.jpg,D,B,0
57166-57166,571663380480362,terrier,6,14,D6.jpg,D,D,1
57166-57166,571663380480362,terrier,6,14,B2.jpg,B,B,1
57166-57166,571663380480362,terrier,6,14,B11.jpg,B,B,1
57166-57166,571663380480362,terrier,6,14,A8.jpg,A,A,1
57166-57166,571663380480362,terrier,6,14,B4.jpg,B,B,1
57166-57166,571663380480362,terrier,6,15,B12.jpg,B,B,1
57166-57166,571663380480362,terrier,6,15,B9.jpg,B,B,1
57166-57166,571663380480362,terrier,6,15,B11.jpg,B,B,1
57166-57166,571663380480362,terrier,6,15,B2.jpg,B,B,1
57166-57166,571663380480362,terrier,6,15,C9.jpg,C,C,1
57166-57166,571663380480362,terrier,6,16,B2.jpg,B,B,1
57166-57166,571663380480362,terrier,6,16,D10.jpg,D,D,1
57166-57166,571663380480362,terrier,6,16,A7.jpg,A,A,1
57166-57166,571663380480362,terrier,6,16,A8.jpg,A,A,1
57166-57166,571663380480362,terrier,6,16,D5.jpg,D,D,1
57166-57166,571663380480362,terrier,6,17,D8.jpg,B,D,0
57166-57166,571663380480362,terrier,6,17,B1.jpg,D,B,0
57166-57166,571663380480362,terrier,6,17,C8.jpg,C,C,1
57166-57166,571663380480362,terrier,6,17,A3.jpg,C,A,0
57166-57166,571663380480362,terrier,6,17,D11.jpg,B,D,0
57166-57166,571663380480362,terrier,6,18,B12.jpg,B,B,1
57166-57166,571663380480362,terrier,6,18,C3.jpg,C,C,1
57166-57166,571663380480362,terrier,6,18,C5.jpg,C,C,1
57166-57166,571663380480362,terrier,6,18,C6.jpg,C,C,1
57166-57166,571663380480362,terrier,6,18,A8.jpg,A,A,1
57166-57166,571663380480362,terrier,6,19,B8.jpg,B,B,1
57166-57166,571663380480362,terrier,6,19,B10.jpg,B,B,1
57166-57166,571663380480362,terrier,6,19,A1.jpg,A,A,1
57166-57166,571663380480362,terrier,6,19,A3.jpg,A,A,1
57166-57166,571663380480362,terrier,6,19,C6.jpg,C,C,1
57166-57166,571663380480362,terrier,6,20,D12.jpg,D,D,1
57166-57166,571663380480362,terrier,6,20,D1.jpg,D,D,1
57166-57166,571663380480362,terrier,6,20,D9.jpg,B,D,0
57166-57166,571663380480362,terrier,6,20,D3.jpg,D,D,1
57166-57166,571663380480362,terrier,6,20,D8.jpg,B,D,0
57166-57166,571663380480362,terrier,6,21,D9.jpg,B,D,0
57166-57166,571663380480362,terrier,6,21,C3.jpg,C,C,1
57166-57166,571663380480362,terrier,6,21,C1.jpg,A,C,0
57166-57166,571663380480362,terrier,6,21,D7.jpg,D,D,1
57166-57166,571663380480362,terrier,6,21,C4.jpg,C,C,1
57166-57166,571663380480362,terrier,6,22,A1.jpg,A,A,1
57166-57166,571663380480362,terrier,6,22,B9.jpg,B,B,1
57166-57166,571663380480362,terrier,6,22,C8.jpg,C,C,1
57166-57166,571663380480362,terrier,6,22,D6.jpg,D,D,1
57166-57166,571663380480362,terrier,6,22,D5.jpg,D,D,1
57166-57166,571663380480362,terrier,6,23,C9.jpg,C,C,1
57166-57166,571663380480362,terrier,6,23,B7.jpg,B,B,1
57166-57166,571663380480362,terrier,6,23,B9.jpg,B,B,1
57166-57166,571663380480362,terrier,6,23,A9.jpg,A,A,1
57166-57166,571663380480362,terrier,6,23,D8.jpg,D,D,1
57166-57166,571663380480362,terrier,6,24,D6.jpg,D,D,1
57166-57166,571663380480362,terrier,6,24,A10.jpg,A,A,1
57166-57166,571663380480362,terrier,6,24,A9.jpg,A,A,1
57166-57166,571663380480362,terrier,6,24,D2.jpg,D,D,1
57166-57166,571663380480362,terrier,6,24,C5.jpg,C,C,1
57166-57166,571663380480362,terrier,6,25,C12.jpg,C,C,1
57166-57166,571663380480362,terrier,6,25,C2.jpg,C,C,1
57166-57166,571663380480362,terrier,6,25,C10.jpg,C,C,1
57166-57166,571663380480362,terrier,6,25,B8.jpg,D,B,0
57166-57166,571663380480362,terrier,6,25,C9.jpg,C,C,1
57303-57303,573037277775110,hound,5,1,D10.jpg,B,D,0
57303-57303,573037277775110,hound,5,1,D1.jpg,B,D,0
57303-57303,573037277775110,hound,5,1,D9.jpg,D,D,1
57303-57303,573037277775110,hound,5,1,D5.jpg,D,D,1
57303-57303,573037277775110,hound,5,1,D3.jpg,D,D,1
57303-57303,573037277775110,hound,5,2,D9.jpg,D,D,1
57303-57303,573037277775110,hound,5,2,B7.jpg,B,B,1
57303-57303,573037277775110,hound,5,2,B5.jpg,Nada,B,0
57303-57303,573037277775110,hound,5,2,D10.jpg,D,D,1
57303-57303,573037277775110,hound,5,2,D8.jpg,D,D,1
57303-57303,573037277775110,hound,5,3,D4.jpg,B,D,0
57303-57303,573037277775110,hound,5,3,B3.jpg,B,B,1
57303-57303,573037277775110,hound,5,3,D1.jpg,D,D,1
57303-57303,573037277775110,hound,5,3,D2.jpg,B,D,0
57303-57303,573037277775110,hound,5,3,D5.jpg,D,D,1
57303-57303,573037277775110,hound,5,4,D5.jpg,D,D,1
57303-57303,573037277775110,hound,5,4,B9.jpg,D,B,0
57303-57303,573037277775110,hound,5,4,B12.jpg,B,B,1
57303-57303,573037277775110,hound,5,4,B8.jpg,D,B,0
57303-57303,573037277775110,hound,5,4,B6.jpg,B,B,1
57303-57303,573037277775110,hound,5,5,D1.jpg,D,D,1
57303-57303,573037277775110,hound,5,5,D4.jpg,D,D,1
57303-57303,573037277775110,hound,5,5,D8.jpg,D,D,1
57303-57303,573037277775110,hound,5,5,B6.jpg,B,B,1
57303-57303,573037277775110,hound,5,5,D5.jpg,D,D,1
57303-57303,573037277775110,hound,5,6,D7.jpg,D,D,1
57303-57303,573037277775110,hound,5,6,D2.jpg,D,D,1
57303-57303,573037277775110,hound,5,6,B7.jpg,B,B,1
57303-57303,573037277775110,hound,5,6,B3.jpg,B,B,1
57303-57303,573037277775110,hound,5,6,D12.jpg,D,D,1
57303-57303,573037277775110,hound,5,7,D1.jpg,D,D,1
57303-57303,573037277775110,hound,5,7,B4.jpg,B,B,1
57303-57303,573037277775110,hound,5,7,D6.jpg,B,D,0
57303-57303,573037277775110,hound,5,7,D7.jpg,D,D,1
57303-57303,573037277775110,hound,5,7,D9.jpg,D,D,1
57303-57303,573037277775110,hound,5,8,D10.jpg,D,D,1
57303-57303,573037277775110,hound,5,8,D2.jpg,D,D,1
57303-57303,573037277775110,hound,5,8,D5.jpg,D,D,1
57303-57303,573037277775110,hound,5,8,B3.jpg,B,B,1
57303-57303,573037277775110,hound,5,8,B9.jpg,B,B,1
57303-57303,573037277775110,hound,5,9,D6.jpg,D,D,1
57303-57303,573037277775110,hound,5,9,D5.jpg,D,D,1
57303-57303,573037277775110,hound,5,9,B6.jpg,B,B,1
57303-57303,573037277775110,hound,5,9,B9.jpg,D,B,0
57303-57303,573037277775110,hound,5,9,B5.jpg,D,B,0
57303-57303,573037277775110,hound,5,10,D7.jpg,D,D,1
57303-57303,573037277775110,hound,5,10,D12.jpg,D,D,1
57303-57303,573037277775110,hound,5,10,B3.jpg,B,B,1
57303-57303,573037277775110,hound,5,10,D2.jpg,D,D,1
57303-57303,573037277775110,hound,5,10,B11.jpg,B,B,1
57303-57303,573037277775110,hound,5,11,B8.jpg,D,B,0
57303-57303,573037277775110,hound,5,11,B9.jpg,B,B,1
57303-57303,573037277775110,hound,5,11,D8.jpg,D,D,1
57303-57303,573037277775110,hound,5,11,B3.jpg,B,B,1
57303-57303,573037277775110,hound,5,11,D6.jpg,D,D,1
57303-57303,573037277775110,hound,5,12,D8.jpg,D,D,1
57303-57303,573037277775110,hound,5,12,B3.jpg,B,B,1
57303-57303,573037277775110,hound,5,12,D10.jpg,Nada,D,0
57303-57303,573037277775110,hound,5,12,D5.jpg,D,D,1
57303-57303,573037277775110,hound,5,12,D4.jpg,B,D,0
57303-57303,573037277775110,hound,5,13,B4.jpg,B,B,1
57303-57303,573037277775110,hound,5,13,D3.jpg,D,D,1
57303-57303,573037277775110,hound,5,13,B7.jpg,B,B,1
57303-57303,573037277775110,hound,5,13,B1.jpg,B,B,1
57303-57303,573037277775110,hound,5,13,B5.jpg,D,B,0
57303-57303,573037277775110,hound,5,14,D4.jpg,D,D,1
57303-57303,573037277775110,hound,5,14,D6.jpg,D,D,1
57303-57303,573037277775110,hound,5,14,D9.jpg,D,D,1
57303-57303,573037277775110,hound,5,14,B10.jpg,B,B,1
57303-57303,573037277775110,hound,5,14,D7.jpg,D,D,1
57303-57303,573037277775110,hound,5,15,D1.jpg,D,D,1
57303-57303,573037277775110,hound,5,15,D10.jpg,D,D,1
57303-57303,573037277775110,hound,5,15,B3.jpg,B,B,1
57303-57303,573037277775110,hound,5,15,D11.jpg,D,D,1
57303-57303,573037277775110,hound,5,15,D9.jpg,D,D,1
57303-57303,573037277775110,hound,5,16,D8.jpg,D,D,1
57303-57303,573037277775110,hound,5,16,D2.jpg,D,D,1
57303-57303,573037277775110,hound,5,16,B9.jpg,B,B,1
57303-57303,573037277775110,hound,5,16,D10.jpg,D,D,1
57303-57303,573037277775110,hound,5,16,B7.jpg,B,B,1
57303-57303,573037277775110,hound,5,17,D11.jpg,D,D,1
57303-57303,573037277775110,hound,5,17,D3.jpg,D,D,1
57303-57303,573037277775110,hound,5,17,B2.jpg,B,B,1
57303-57303,573037277775110,hound,5,17,D5.jpg,D,D,1
57303-57303,573037277775110,hound,5,17,D6.jpg,D,D,1
57303-57303,573037277775110,hound,5,18,B9.jpg,B,B,1
57303-57303,573037277775110,hound,5,18,D4.jpg,D,D,1
57303-57303,573037277775110,hound,5,18,D10.jpg,D,D,1
57303-57303,573037277775110,hound,5,18,B3.jpg,B,B,1
57303-57303,573037277775110,hound,5,18,D12.jpg,D,D,1
57303-57303,573037277775110,hound,5,19,B4.jpg,B,B,1
57303-57303,573037277775110,hound,5,19,D10.jpg,D,D,1
57303-57303,573037277775110,hound,5,19,B12.jpg,B,B,1
57303-57303,573037277775110,hound,5,19,D7.jpg,D,D,1
57303-57303,573037277775110,hound,5,19,B3.jpg,B,B,1
57303-57303,573037277775110,hound,5,20,B8.jpg,D,B,0
57303-57303,573037277775110,hound,5,20,B5.jpg,B,B,1
57303-57303,573037277775110,hound,5,20,D7.jpg,D,D,1
57303-57303,573037277775110,hound,5,20,D6.jpg,D,D,1
57303-57303,573037277775110,hound,5,20,B6.jpg,B,B,1
57303-57303,573037277775110,hound,5,21,D11.jpg,D,D,1
57303-57303,573037277775110,hound,5,21,D8.jpg,D,D,1
57303-57303,573037277775110,hound,5,21,B6.jpg,B,B,1
57303-57303,573037277775110,hound,5,21,B5.jpg,B,B,1
57303-57303,573037277775110,hound,5,21,B10.jpg,B,B,1
57303-57303,573037277775110,hound,5,22,D11.jpg,D,D,1
57303-57303,573037277775110,hound,5,22,B7.jpg,B,B,1
57303-57303,573037277775110,hound,5,22,D1.jpg,D,D,1
57303-57303,573037277775110,hound,5,22,B5.jpg,B,B,1
57303-57303,573037277775110,hound,5,22,D4.jpg,D,D,1
57303-57303,573037277775110,hound,5,23,D1.jpg,D,D,1
57303-57303,573037277775110,hound,5,23,D5.jpg,D,D,1
57303-57303,573037277775110,hound,5,23,B6.jpg,B,B,1
57303-57303,573037277775110,hound,5,23,D7.jpg,D,D,1
57303-57303,573037277775110,hound,5,23,D11.jpg,D,D,1
57303-57303,573037277775110,hound,5,24,D7.jpg,D,D,1
57303-57303,573037277775110,hound,5,24,D8.jpg,D,D,1
57303-57303,573037277775110,hound,5,24,D5.jpg,D,D,1
57303-57303,573037277775110,hound,5,24,D10.jpg,D,D,1
57303-57303,573037277775110,hound,5,24,B10.jpg,B,B,1
57303-57303,573037277775110,hound,5,25,D10.jpg,D,D,1
57303-57303,573037277775110,hound,5,25,D9.jpg,D,D,1
57303-57303,573037277775110,hound,5,25,D7.jpg,D,D,1
57303-57303,573037277775110,hound,5,25,D4.jpg,B,D,0
57303-57303,573037277775110,hound,5,25,B7.jpg,D,B,0
57303-57303,573037277775110,hound,6,1,B3.jpg,B,B,1
57303-57303,573037277775110,hound,6,1,C2.jpg,C,C,1
57303-57303,573037277775110,hound,6,1,C12.jpg,C,C,1
57303-57303,573037277775110,hound,6,1,D9.jpg,D,D,1
57303-57303,573037277775110,hound,6,1,A10.jpg,A,A,1
57303-57303,573037277775110,hound,6,2,B5.jpg,B,B,1
57303-57303,573037277775110,hound,6,2,D10.jpg,D,D,1
57303-57303,573037277775110,hound,6,2,D6.jpg,D,D,1
57303-57303,573037277775110,hound,6,2,B12.jpg,B,B,1
57303-57303,573037277775110,hound,6,2,B3.jpg,B,B,1
57303-57303,573037277775110,hound,6,3,D11.jpg,D,D,1
57303-57303,573037277775110,hound,6,3,A11.jpg,A,A,1
57303-57303,573037277775110,hound,6,3,B5.jpg,B,B,1
57303-57303,573037277775110,hound,6,3,B6.jpg,B,B,1
57303-57303,573037277775110,hound,6,3,B4.jpg,B,B,1
57303-57303,573037277775110,hound,6,4,B8.jpg,D,B,0
57303-57303,573037277775110,hound,6,4,A2.jpg,A,A,1
57303-57303,573037277775110,hound,6,4,C2.jpg,C,C,1
57303-57303,573037277775110,hound,6,4,D1.jpg,D,D,1
57303-57303,573037277775110,hound,6,4,C4.jpg,C,C,1
57303-57303,573037277775110,hound,6,5,B5.jpg,B,B,1
57303-57303,573037277775110,hound,6,5,A11.jpg,A,A,1
57303-57303,573037277775110,hound,6,5,B2.jpg,B,B,1
57303-57303,573037277775110,hound,6,5,C9.jpg,C,C,1
57303-57303,573037277775110,hound,6,5,D12.jpg,D,D,1
57303-57303,573037277775110,hound,6,6,A5.jpg,C,A,0
57303-57303,573037277775110,hound,6,6,D8.jpg,D,D,1
57303-57303,573037277775110,hound,6,6,A8.jpg,C,A,0
57303-57303,573037277775110,hound,6,6,D6.jpg,D,D,1
57303-57303,573037277775110,hound,6,6,C11.jpg,C,C,1
57303-57303,573037277775110,hound,6,7,A4.jpg,A,A,1
57303-57303,573037277775110,hound,6,7,B4.jpg,B,B,1
57303-57303,573037277775110,hound,6,7,C7.jpg,C,C,1
57303-57303,573037277775110,hound,6,7,D4.jpg,B,D,0
57303-57303,573037277775110,hound,6,7,C11.jpg,C,C,1
57303-57303,573037277775110,hound,6,8,A7.jpg,A,A,1
57303-57303,573037277775110,hound,6,8,B3.jpg,B,B,1
57303-57303,573037277775110,hound,6,8,B7.jpg,B,B,1
57303-57303,573037277775110,hound,6,8,A10.jpg,A,A,1
57303-57303,573037277775110,hound,6,8,D4.jpg,D,D,1
57303-57303,573037277775110,hound,6,9,D6.jpg,D,D,1
57303-57303,573037277775110,hound,6,9,B12.jpg,B,B,1
57303-57303,573037277775110,hound,6,9,C11.jpg,C,C,1
57303-57303,573037277775110,hound,6,9,C4.jpg,C,C,1
57303-57303,573037277775110,hound,6,9,B6.jpg,B,B,1
57303-57303,573037277775110,hound,6,10,D6.jpg,D,D,1
57303-57303,573037277775110,hound,6,10,B11.jpg,B,B,1
57303-57303,573037277775110,hound,6,10,B9.jpg,B,B,1
57303-57303,573037277775110,hound,6,10,B4.jpg,B,B,1
57303-57303,573037277775110,hound,6,10,D5.jpg,D,D,1
57303-57303,573037277775110,hound,6,11,A4.jpg,A,A,1
57303-57303,573037277775110,hound,6,11,A5.jpg,A,A,1
57303-57303,573037277775110,hound,6,11,B8.jpg,D,B,0
57303-57303,573037277775110,hound,6,11,D1.jpg,D,D,1
57303-57303,573037277775110,hound,6,11,B2.jpg,D,B,0
57303-57303,573037277775110,hound,6,12,B9.jpg,B,B,1
57303-57303,573037277775110,hound,6,12,A5.jpg,A,A,1
57303-57303,573037277775110,hound,6,12,C9.jpg,C,C,1
57303-57303,573037277775110,hound,6,12,D1.jpg,D,D,1
57303-57303,573037277775110,hound,6,12,C11.jpg,C,C,1
57303-57303,573037277775110,hound,6,13,D11.jpg,D,D,1
57303-57303,573037277775110,hound,6,13,C1.jpg,A,C,0
57303-57303,573037277775110,hound,6,13,D9.jpg,D,D,1
57303-57303,573037277775110,hound,6,13,D10.jpg,D,D,1
57303-57303,573037277775110,hound,6,13,A7.jpg,A,A,1
57303-57303,573037277775110,hound,6,14,C8.jpg,C,C,1
57303-57303,573037277775110,hound,6,14,D8.jpg,D,D,1
57303-57303,573037277775110,hound,6,14,D10.jpg,D,D,1
57303-57303,573037277775110,hound,6,14,C4.jpg,C,C,1
57303-57303,573037277775110,hound,6,14,A2.jpg,A,A,1
57303-57303,573037277775110,hound,6,15,A2.jpg,A,A,1
57303-57303,573037277775110,hound,6,15,D5.jpg,D,D,1
57303-57303,573037277775110,hound,6,15,A4.jpg,A,A,1
57303-57303,573037277775110,hound,6,15,B7.jpg,B,B,1
57303-57303,573037277775110,hound,6,15,C2.jpg,C,C,1
57303-57303,573037277775110,hound,6,16,B12.jpg,B,B,1
57303-57303,573037277775110,hound,6,16,B6.jpg,B,B,1
57303-57303,573037277775110,hound,6,16,A12.jpg,C,A,0
57303-57303,573037277775110,hound,6,16,C9.jpg,C,C,1
57303-57303,573037277775110,hound,6,16,D8.jpg,D,D,1
57303-57303,573037277775110,hound,6,17,D10.jpg,D,D,1
57303-57303,573037277775110,hound,6,17,C1.jpg,A,C,0
57303-57303,573037277775110,hound,6,17,B8.jpg,D,B,0
57303-57303,573037277775110,hound,6,17,D3.jpg,D,D,1
57303-57303,573037277775110,hound,6,17,A11.jpg,A,A,1
57303-57303,573037277775110,hound,6,18,C2.jpg,C,C,1
57303-57303,573037277775110,hound,6,18,C6.jpg,C,C,1
57303-57303,573037277775110,hound,6,18,C12.jpg,A,C,0
57303-57303,573037277775110,hound,6,18,D9.jpg,D,D,1
57303-57303,573037277775110,hound,6,18,D5.jpg,D,D,1
57303-57303,573037277775110,hound,6,19,A5.jpg,A,A,1
57303-57303,573037277775110,hound,6,19,A2.jpg,A,A,1
57303-57303,573037277775110,hound,6,19,D9.jpg,D,D,1
57303-57303,573037277775110,hound,6,19,B7.jpg,B,B,1
57303-57303,573037277775110,hound,6,19,C9.jpg,C,C,1
57303-57303,573037277775110,hound,6,20,B5.jpg,B,B,1
57303-57303,573037277775110,hound,6,20,B8.jpg,B,B,1
57303-57303,573037277775110,hound,6,20,D9.jpg,D,D,1
57303-57303,573037277775110,hound,6,20,C6.jpg,C,C,1
57303-57303,573037277775110,hound,6,20,A4.jpg,A,A,1
57303-57303,573037277775110,hound,6,21,A1.jpg,A,A,1
57303-57303,573037277775110,hound,6,21,B10.jpg,B,B,1
57303-57303,573037277775110,hound,6,21,D8.jpg,D,D,1
57303-57303,573037277775110,hound,6,21,D2.jpg,D,D,1
57303-57303,573037277775110,hound,6,21,C9.jpg,C,C,1
57303-57303,573037277775110,hound,6,22,C3.jpg,C,C,1
57303-57303,573037277775110,hound,6,22,A5.jpg,A,A,1
57303-57303,573037277775110,hound,6,22,B11.jpg,B,B,1
57303-57303,573037277775110,hound,6,22,C10.jpg,C,C,1
57303-57303,573037277775110,hound,6,22,A8.jpg,C,A,0
57303-57303,573037277775110,hound,6,23,B6.jpg,B,B,1
57303-57303,573037277775110,hound,6,23,C2.jpg,C,C,1
57303-57303,573037277775110,hound,6,23,B10.jpg,B,B,1
57303-57303,573037277775110,hound,6,23,A12.jpg,A,A,1
57303-57303,573037277775110,hound,6,23,D11.jpg,D,D,1
57303-57303,573037277775110,hound,6,24,D3.jpg,D,D,1
57303-57303,573037277775110,hound,6,24,D7.jpg,D,D,1
57303-57303,573037277775110,hound,6,24,A6.jpg,A,A,1
57303-57303,573037277775110,hound,6,24,A4.jpg,A,A,1
57303-57303,573037277775110,hound,6,24,D10.jpg,D,D,1
57303-57303,573037277775110,hound,6,25,C10.jpg,C,C,1
57303-57303,573037277775110,hound,6,25,A2.jpg,A,A,1
57303-57303,573037277775110,hound,6,25,B8.jpg,B,B,1
57303-57303,573037277775110,hound,6,25,D3.jpg,D,D,1
57303-57303,573037277775110,hound,6,25,A12.jpg,A,A,1
54038-54038,540382156604799,terrier,5,1,A12.jpg,A,A,1
54038-54038,540382156604799,terrier,5,1,A6.jpg,C,A,0
54038-54038,540382156604799,terrier,5,1,C8.jpg,C,C,1
54038-54038,540382156604799,terrier,5,1,A11.jpg,A,A,1
54038-54038,540382156604799,terrier,5,1,A10.jpg,C,A,0
54038-54038,540382156604799,terrier,5,2,C10.jpg,C,C,1
54038-54038,540382156604799,terrier,5,2,C5.jpg,C,C,1
54038-54038,540382156604799,terrier,5,2,C2.jpg,C,C,1
54038-54038,540382156604799,terrier,5,2,A8.jpg,C,A,0
54038-54038,540382156604799,terrier,5,2,A12.jpg,A,A,1
54038-54038,540382156604799,terrier,5,3,C8.jpg,C,C,1
54038-54038,540382156604799,terrier,5,3,C6.jpg,C,C,1
54038-54038,540382156604799,terrier,5,3,C3.jpg,C,C,1
54038-54038,540382156604799,terrier,5,3,C7.jpg,C,C,1
54038-54038,540382156604799,terrier,5,3,A2.jpg,A,A,1
54038-54038,540382156604799,terrier,5,4,C3.jpg,C,C,1
54038-54038,540382156604799,terrier,5,4,A12.jpg,A,A,1
54038-54038,540382156604799,terrier,5,4,C2.jpg,C,C,1
54038-54038,540382156604799,terrier,5,4,C8.jpg,C,C,1
54038-54038,540382156604799,terrier,5,4,C5.jpg,C,C,1
54038-54038,540382156604799,terrier,5,5,C6.jpg,C,C,1
54038-54038,540382156604799,terrier,5,5,A4.jpg,A,A,1
54038-54038,540382156604799,terrier,5,5,C12.jpg,C,C,1
54038-54038,540382156604799,terrier,5,5,A6.jpg,A,A,1
54038-54038,540382156604799,terrier,5,5,C4.jpg,C,C,1
54038-54038,540382156604799,terrier,5,6,A11.jpg,A,A,1
54038-54038,540382156604799,terrier,5,6,C5.jpg,C,C,1
54038-54038,540382156604799,terrier,5,6,A6.jpg,A,A,1
54038-54038,540382156604799,terrier,5,6,A10.jpg,C,A,0
54038-54038,540382156604799,terrier,5,6,A7.jpg,C,A,0
54038-54038,540382156604799,terrier,5,7,C1.jpg,C,C,1
54038-54038,540382156604799,terrier,5,7,C9.jpg,C,C,1
54038-54038,540382156604799,terrier,5,7,A10.jpg,C,A,0
54038-54038,540382156604799,terrier,5,7,C7.jpg,C,C,1
54038-54038,540382156604799,terrier,5,7,A2.jpg,A,A,1
54038-54038,540382156604799,terrier,5,8,A8.jpg,C,A,0
54038-54038,540382156604799,terrier,5,8,C2.jpg,C,C,1
54038-54038,540382156604799,terrier,5,8,A5.jpg,C,A,0
54038-54038,540382156604799,terrier,5,8,C9.jpg,C,C,1
54038-54038,540382156604799,terrier,5,8,C7.jpg,C,C,1
54038-54038,540382156604799,terrier,5,9,A3.jpg,A,A,1
54038-54038,540382156604799,terrier,5,9,A5.jpg,A,A,1
54038-54038,540382156604799,terrier,5,9,C11.jpg,C,C,1
54038-54038,540382156604799,terrier,5,9,A7.jpg,A,A,1
54038-54038,540382156604799,terrier,5,9,C6.jpg,C,C,1
54038-54038,540382156604799,terrier,5,10,A3.jpg,A,A,1
54038-54038,540382156604799,terrier,5,10,C8.jpg,C,C,1
54038-54038,540382156604799,terrier,5,10,A5.jpg,A,A,1
54038-54038,540382156604799,terrier,5,10,C7.jpg,C,C,1
54038-54038,540382156604799,terrier,5,10,A6.jpg,A,A,1
54038-54038,540382156604799,terrier,5,11,C11.jpg,C,C,1
54038-54038,540382156604799,terrier,5,11,A1.jpg,C,A,0
54038-54038,540382156604799,terrier,5,11,C3.jpg,C,C,1
54038-54038,540382156604799,terrier,5,11,A5.jpg,A,A,1
54038-54038,540382156604799,terrier,5,11,A9.jpg,A,A,1
54038-54038,540382156604799,terrier,5,12,C9.jpg,C,C,1
54038-54038,540382156604799,terrier,5,12,C8.jpg,C,C,1
54038-54038,540382156604799,terrier,5,12,C7.jpg,C,C,1
54038-54038,540382156604799,terrier,5,12,A11.jpg,A,A,1
54038-54038,540382156604799,terrier,5,12,A8.jpg,A,A,1
54038-54038,540382156604799,terrier,5,13,C1.jpg,Nada,C,0
54038-54038,540382156604799,terrier,5,13,A9.jpg,A,A,1
54038-54038,540382156604799,terrier,5,13,A6.jpg,A,A,1
54038-54038,540382156604799,terrier,5,13,A5.jpg,A,A,1
54038-54038,540382156604799,terrier,5,13,C4.jpg,C,C,1
54038-54038,540382156604799,terrier,5,14,A6.jpg,A,A,1
54038-54038,540382156604799,terrier,5,14,C5.jpg,C,C,1
54038-54038,540382156604799,terrier,5,14,A3.jpg,C,A,0
54038-54038,540382156604799,terrier,5,14,A4.jpg,C,A,0
54038-54038,540382156604799,terrier,5,14,C7.jpg,C,C,1
54038-54038,540382156604799,terrier,5,15,C11.jpg,C,C,1
54038-54038,540382156604799,terrier,5,15,C7.jpg,C,C,1
54038-54038,540382156604799,terrier,5,15,A6.jpg,A,A,1
54038-54038,540382156604799,terrier,5,15,C5.jpg,C,C,1
54038-54038,540382156604799,terrier,5,15,A5.jpg,A,A,1
54038-54038,540382156604799,terrier,5,16,C7.jpg,C,C,1
54038-54038,540382156604799,terrier,5,16,C11.jpg,C,C,1
54038-54038,540382156604799,terrier,5,16,A5.jpg,A,A,1
54038-54038,540382156604799,terrier,5,16,C3.jpg,C,C,1
54038-54038,540382156604799,terrier,5,16,A1.jpg,A,A,1
54038-54038,540382156604799,terrier,5,17,C9.jpg,C,C,1
54038-54038,540382156604799,terrier,5,17,C4.jpg,C,C,1
54038-54038,540382156604799,terrier,5,17,C5.jpg,C,C,1
54038-54038,540382156604799,terrier,5,17,C8.jpg,C,C,1
54038-54038,540382156604799,terrier,5,17,A10.jpg,A,A,1
54038-54038,540382156604799,terrier,5,18,A4.jpg,A,A,1
54038-54038,540382156604799,terrier,5,18,A11.jpg,A,A,1
54038-54038,540382156604799,terrier,5,18,C9.jpg,C,C,1
54038-54038,540382156604799,terrier,5,18,C8.jpg,C,C,1
54038-54038,540382156604799,terrier,5,18,A3.jpg,A,A,1
54038-54038,540382156604799,terrier,5,19,A5.jpg,A,A,1
54038-54038,540382156604799,terrier,5,19,A12.jpg,A,A,1
54038-54038,540382156604799,terrier,5,19,C10.jpg,C,C,1
54038-54038,540382156604799,terrier,5,19,C9.jpg,C,C,1
54038-54038,540382156604799,terrier,5,19,C3.jpg,C,C,1
54038-54038,540382156604799,terrier,5,20,C5.jpg,C,C,1
54038-54038,540382156604799,terrier,5,20,A6.jpg,A,A,1
54038-54038,540382156604799,terrier,5,20,A5.jpg,A,A,1
54038-54038,540382156604799,terrier,5,20,C10.jpg,C,C,1
